Alfrida;03-jan-15
Algot;30-jul-15
Ali;30-jan-15
Aliah;21-aug-15
Alice;23-jun-15
Alicia;23-jun-15
Alida;22-apr-15
Alina;13-feb-15
Alissa;25-aug-15
Allan;22-apr-15
Ally;28-jun-15
Alma;08-sep-15
Aloisia;19-feb-15
Alrik;05-aug-15
Alte;28-feb-15
Altea;15-aug-15
Alva;03-sep-15
Alvar;21-jun-15
Alvie;19-aug-15
Alvin;01-mar-15
Alyssandra;31-aug-15
Amadeus;26 Oct 2015
Amalia;20-apr-15
Amaltea;13 May 2015
Amanda;26 Oct 2015
Amaya;19-feb-15
Ambar;11-jan-15
Amelia;20-apr-15
Amelie;20-apr-15
Ami;1 May 2015
Amie;15-jul-15
Amieé;20 May 2015
Amil;31-aug-15
Amilia;12-jun-15
Amina;25 Oct 2015
Amy;20-aug-15
Anahita;09-dec-15
Anakin;01-apr-15
Anastacia;09-dec-15
Anders;30-nov-15
Andonis;28-jul-15
André;10-jul-15
Andrea;10-jul-15
Andreas;30-nov-15
Andrine;03-jul-15
Andro;04-mar-15
Andy;21-mar-15
Anelia;14-feb-15
Angel;04-mar-15
Angela;07-dec-15
Angelia;11-mar-15
Angelica;07-dec-15
Angelika;07-dec-15
Angelina;13-jun-15
Angelique;12-jul-15
Angelo;07-dec-15
Anileah;19-nov-15
Anina;09-sep-15
Aniola;21-aug-15
Anita;09-sep-15
Anja;09-dec-15
Anki;22-mar-15
Ann;09-dec-15
Ann-Charlotte;04-jan-15
Ann-Christin;22-mar-15
Ann-Mari;07-aug-15
Anna;09-dec-15
Anna-Carin;29-jul-15
Anna-Klara;05-jun-15
Anna-Lova;08-feb-15
Anna-Maria;01-jan-15
Anne;09-dec-15
Anne-May;18-jan-15
Anneli;21-apr-15
Annelill;21-feb-15
Annelise;11-dec-15
Annette;09-sep-15
Annie;09-dec-15
Annika;21-apr-15
Annlouise;29-jun-15
Annmarie;07-nov-15
Anny;16-feb-15
Anselm;04-feb-15
Ansgar;04-feb-15
Ante;30-nov-15
Anthon;17-jan-15
Anton;17-jan-15
Antonia;17 Oct 2015
Antonio;17 Oct 2015
Anyarin;15-jan-15
Apaco;13-apr-15
Apollo;11-nov-15
Aram;02-jan-15
Ardeshir;18-sep-15
Ardita;22-dec-15
Are;25-jul-15
Arec;18-jun-15
Arlene;10-aug-15
Arne;04-aug-15
Arnold;04-aug-15
Aron;01-jul-15
Arta;30-nov-15
Artur;13-apr-15
Arvid;31-aug-15
Arvin;24-aug-15
Asal;3 May 2015
Asgeir;29-sep-15
Ashanti;26-aug-15
Asmir;24-jun-15
Assar;16-dec-15
Assia;05-apr-15
Asta;27-nov-15
Aston;22-aug-15
Astor;26-apr-15
Astra;27-jun-15
Astrid;27-nov-15
Athena;17-jun-15
Atle;08-aug-15
Attila;07-jan-15
August;07-jan-15
Augusta;07-jan-15
Aurora;03-jul-15
Ava;1 May 2015
Avalea;01-aug-15
Axel;16-jun-15
Axelina;16-jun-15
Aydin;01-jan-15
Ayla;14-jun-15
Ayodele;30-nov-15
Azad;01-jan-15
Azrael;19-jan-15
Azza;07-jul-15
Babbe;05-aug-15
Bajsaava;08-jul-15
Balder;15-aug-15
Baldur;21 Oct 2015
Baltsar;06-jan-15
Barbara;04-dec-15
Barbro;04-dec-15
Bartek;26 May 2015
Bartolomeus;24-aug-15
Bassim;05-mar-15
Beata;02-dec-15
Beatrice;02-dec-15
Beda;27 May 2015
Belinda;20-jun-15
Bella;20-aug-15
Belle;06-jul-15
Benedicte;21-aug-15
Bengt;21-mar-15
Bengt-Arne;2 Oct 2015
Benita;07-aug-15
Benjamin;28-dec-15
Benny;25-jan-15
Beren;12-mar-15
Berfin;10-nov-15
Berit;13 Oct 2015
Bernadett;18-feb-15
Bernhard;20-aug-15
Bernhardina;20-aug-15
Bernie;11-mar-15
Bernt;20-aug-15
Bert;08-feb-15
Berta;08-feb-15
Berthold;11-jun-15
Bertil;11-jun-15
Besim;12-jul-15
Bessie;19-nov-15
Betty;19-nov-15
Bianca;09-jun-15
Bilal;12-mar-15
Bill;06-apr-15
Bille;20-nov-15
Billie;20-nov-15
Billy;20-nov-15
Bim;25-dec-15
Binta;19-jan-15
Birger;09-jun-15
Birgit;13 Oct 2015
Birgitta;7 Oct 2015
Birk;06-aug-15
Birna;18-jun-15
Bjarne;18-jun-15
Björk;14 May 2015
Björn;18-jun-15
Blanca;22-jun-15
Blenda;27 May 2015
Bo;05-jun-15
Bob;07-jul-15
Bob-Filip;14-sep-15
Bobbie;15 May 2015
Bodil;26-jan-15
Boel;26-jan-15
Bogdan;23-jan-15
Bolli;24-dec-15
Bonde;21 May 2015
Borghild;28 May 2015
Boris;10-jun-15
Botvid;28-jul-15
Brandon;5 Oct 2015
Britt;7 Oct 2015
Britta;7 Oct 2015
Brody;26-apr-15
Bror;5 Oct 2015
Bruno;17-jul-15
Brynhilde;16-aug-15
Brynolf;16-aug-15
Buffy;16-jul-15
Börje;09-jun-15
Caily;10-sep-15
Camilla;07-mar-15
Carina;7 May 2015
Carita;7 May 2015
Carl;06-jun-15
Carola;20 May 2015
Caroline;20 May 2015
Carsten;13-nov-15
Caspian;17-feb-15
Cassandra;04-jun-15
Castania;21-dec-15
Castor;05-mar-15
Catlin;03-mar-15
Catrin;25-nov-15
Catrine;25-nov-15
Cecilia;22-nov-15
Celine;08-mar-15
Cesar;5 May 2015
Chanelle;28-dec-15
Chanellie;15-nov-15
Chaninat;17-jun-15
Charles;28-jan-15
Charlie;28-jan-15
Charlize;22-aug-15
Charlotta;12 May 2015
Charlotte;12 May 2015
Chatrine;25-nov-15
Chelsea;1 May 2015
Christel;15-mar-15
Christian;13-nov-15
Christin;24-jan-15
Christina;24-jul-15
Christine;24-jul-15
Christofer;10-jun-15
Christoffer;15-mar-15
Christopher-Robin;19-sep-15
Cilla;09-jan-15
Cim;20-mar-15
Cindy;22-mar-15
Cinnika;29-nov-15
Claire;13 May 2015
Clary;12-dec-15
Claudia;23-jan-15
Clements;20-nov-15
Clint;07-jul-15
Clinton;09-aug-15
Colin;29-mar-15
Conny;21 May 2015
Constance;21-jan-15
Cornelia;01-apr-15
Cornelis;9 May 2015
Cornelius;12-dec-15
Cristian;03-mar-15
Dag;16-sep-15
Daga;16-sep-15
Dagmar;27-sep-15
Dagny;11-sep-15
Dalia;20-jun-15
Damien;07-jun-15
Damon;07-jun-15
Dan;11-dec-15
Dani;20-jun-15
Daniat;06-sep-15
Danica;12 Oct 2015
Daniel;11-dec-15
Daniela;11-dec-15
Danielle;11-dec-15
Danika;12 Oct 2015
Danny;11-dec-15
Dante;02-jan-15
Darin;24-jul-15
Darius;21-aug-15
Darlene;26-jan-15
Dasiny;18-jun-15
David;25-jun-15
Dax;07-jul-15
Debora;14 Oct 2015
Delia;25-jul-15
Delsa;16-feb-15
Denin;20-jan-15
Denisa;27-feb-15
Denise;07-aug-15
Deniz;07-aug-15
Dennis;07-aug-15
Denny;17-jan-15
Deria;11 Oct 2015
Desideria;23 May 2015
Desirée;23 May 2015
Devin;22-jan-15
Dexter;23-jan-15
Diana;29-jan-15
Dick;07-feb-15
Dicsi;26 Oct 2015
Dina;20-apr-15
Dirk;02-jan-15
Disa;03-feb-15
Dominic;07-jun-15
Donato;24-nov-15
Donna;27-jan-15
Dorentina;16-jan-15
Doris;06-feb-15
Dorotea;06-feb-15
Dorsa;25-mar-15
Douglas;13-apr-15
Dragan;10 May 2015
Dragi;12-dec-15
Dusan;1 May 2015
Dylan;29-mar-15
Ebba;06-mar-15
Ebbe;06-mar-15
Ebbot;06-mar-15
Ecio;26-jun-15
Eddie;18-mar-15
Edgar;31 Oct 2015
Edit;31 Oct 2015
Edla;10-mar-15
Edmund;18-mar-15
Edolf;28-aug-15
Edvard;18-mar-15
Edvin;11-mar-15
Edvina;11-mar-15
Eevi;12-feb-15
Efe;04-apr-15
Effie;26-jun-15
Egon;11-mar-15
Eila;26-jan-15
Eilert;24 Oct 2015
Einar;26-sep-15
Eira;13-nov-15
Eivor;08-jun-15
Elaine;30-sep-15
Elda;07-jul-15
Eleah;30-apr-15
Eleonora;11-jul-15
Elfa;10-jan-15
Elfrida;04-aug-15
Elias;17-apr-15
Elicia;19-nov-15
Elin;31-jul-15
Elina;25-apr-15
Eline;31-jul-15
Elis;17-apr-15
Elisa;20-sep-15
Elisabet;19-nov-15
Elise;20-sep-15
Elita;19-feb-15
Ella;19-feb-15
Elle;05-mar-15
Ellen;18-aug-15
Ellie;19-nov-15
Ellika;04-jul-15
Ellinor;11-jul-15
Elliot;05-jul-15
Elliott;17-apr-15
Elly;18-aug-15
Elma;31-jan-15
Elmer;16-jan-15
Elna;31-jan-15
Elof;30-jun-15
Elric;18 May 2015
Elsa;30 Oct 2015
Elselill;14-mar-15
Elton;28-feb-15
Elvina;14-apr-15
Elvir;18-jan-15
Elvira;01-mar-15
Elvis;01-mar-15
Elvy;01-mar-15
Elwin;14 Oct 2015
Elyon;10 May 2015
Ema;23-jul-15
Emanuel;26-mar-15
Embla;14-dec-15
Emelie;16-jul-15
Emelina;13-dec-15
Emida;14 Oct 2015
Emik;02-jan-15
Emil;14-nov-15
Emili;16-jul-15
Emilia;14-nov-15
Emilli;25-aug-15
Emily;16-jul-15
Emina;27 Oct 2015
Emma;23-jul-15
Emma-Louise;09-jul-15
Emmie;23-jul-15
Emmy;23-jul-15
Emrick;03-aug-15
Emy;23-jul-15
Enar;26-sep-15
Engelbrekt;27-apr-15
Engla;14-sep-15
Ensi;25 May 2015
Envidia;01-aug-15
Enya;26-apr-15
Enzo;27-feb-15
Eowyn;07-jul-15
Erhard;5 May 2015
Erik;18 May 2015
Erika;24-jan-15
Erla;31-mar-15
Erland;08-jan-15
Erling;11 Oct 2015
Ermira;03-aug-15
Erna;02-mar-15
Ernst;02-mar-15
Ersan;07-jul-15
Erwin;11-mar-15
Esad;22 May 2015
Esaias;06-jul-15
Esbjörn;10 May 2015
Eskil;12-jun-15
Esmeralda;28-mar-15
Essy;31-mar-15
Estelle;15-aug-15
Ester;31-mar-15
Etta;22-aug-15
Eugen;05-nov-15
Eugenia;05-nov-15
Eva;24-dec-15
Evald;3 Oct 2015
Evangeline;24-dec-15
Evelin;12-feb-15
Evelina;12-feb-15
Eveline;12-feb-15
Evert;24 Oct 2015
Evin;07-jun-15
Evy;12-feb-15
Eyla;19-jan-15
Eyup;16 Oct 2015
Fabian;20-jan-15
Fadi;10-jun-15
Fanny;09-feb-15
Farang;22 May 2015
Farham;23-aug-15
Farhoud;26 Oct 2015
Farshad;17-nov-15
Fatima;28-aug-15
Felicia;14-jan-15
Felicity;14-jan-15
Felix;14-jan-15
Ferdinand;03-apr-15
Feride;03-mar-15
Fernando;03-apr-15
Figge;18-jul-15
Filemon;08-mar-15
Filip;2 May 2015
Filippa;2 May 2015
Findus;7 Oct 2015
Fingal;27-jun-15
Finn;16 Oct 2015
Fins;14-jan-15
Flamur;3 Oct 2015
Flisa;05-dec-15
Flora;12-jul-15
Florence;13-jan-15
Florentina;13-jun-15
Florian;1 Oct 2015
Folke;14-jul-15
Franciska;09-feb-15
Frank;4 Oct 2015
Frans;4 Oct 2015
Freddie;20-aug-15
Freddy;18-jul-15
Fredrik;18-jul-15
Fredrika;19-sep-15
Fredrique;11-nov-15
Freedy;18-jul-15
Frej;23-jan-15
Freja;23-jan-15
Frida;18-feb-15
Frideborg;12-jan-15
Fridolf;12-jan-15
Fritiof;18-feb-15
Fritz;18-jul-15
Gabriel;24-mar-15
Gabriella;19-feb-15
Genevieve;05-dec-15
Georg;23-apr-15
Gerd;23-mar-15
Gerda;23-mar-15
Gerhard;24-sep-15
Germund;19-jun-15
Gert;24-sep-15
Gertrud;17-mar-15
Ghazal;25-mar-15
Ghoncheh;2 May 2015
Gibson;18-jan-15
Gideon;08-aug-15
Gilbert;16-mar-15
Gina;08-sep-15
Gisela;04-sep-15
Gizmo;01-dec-15
Glenn;22-apr-15
Gloria;19-jun-15
Golbarg;20 Oct 2015
Gon;13 May 2015
Gordon;15-mar-15
Gottfrid;15-dec-15
Gotthard;5 May 2015
Grace;08-sep-15
Gracie;06-nov-15
Graeme;06-sep-15
Greger;13-mar-15
Grels;13-mar-15
Greta;20-jul-15
Gry;07-jul-15
Guayarmina;29-apr-15
Gudmar;03-jun-15
Gudmund;02-apr-15
Gudrun;24-nov-15
Gun;01-jun-15
Gun-Britt;03-jun-15
Gunborg;03-mar-15
Gunder;09-jan-15
Gunhild;30-jan-15
Gunilla;30-jan-15
Gunnar;09-jan-15
Gunnel;01-jun-15
Gunvor;03-mar-15
Gurli;28-aug-15
Gustav;06-jun-15
Guy;04-feb-15
Göran;23-apr-15
Görel;19-jun-15
Gösta;06-jun-15
Göta;27-jan-15
Göte;27-jan-15
Haddy;22-jan-15
Hailey;22-nov-15
Hakon;14-jun-15
Halvar;14 May 2015
Halvard;14 May 2015
Hamona;05-jan-15
Hampus;29-aug-15
Hamta;15-jan-15
Hamza;10-nov-15
Hanan;03-apr-15
Hanar;24 Oct 2015
Hanene;03-apr-15
Hani;28-aug-15
Hanna;05-jan-15
Hannah;05-jan-15
Hanne;05-jan-15
Hannele;05-jan-15
Hannes;22-aug-15
Hans;29-aug-15
Happy;07-jan-15
Harald;01-apr-15
Harmony;01-dec-15
Harriet;10 Oct 2015
Harry;10 Oct 2015
Hartanto;08-jul-15
Hassan;03-aug-15
Havanna;18-jun-15
Hawkar;31-jul-15
Hector;16-jul-15
Hedda;22-feb-15
Heddy;04-jul-15
Hedvig;15 Oct 2015
Heidi;05-sep-15
Hektor;28 Oct 2015
Helen;31-jul-15
Helena;31-jul-15
Helga;21-nov-15
Helge;30-sep-15
Helle;28-apr-15
Helmer;16-jan-15
Helmi;06-apr-15
Helny;11-sep-15
Hemi;06-apr-15
Hemming;22 May 2015
Henna;20-jul-15
Henning;22 May 2015
Henny;20-aug-15
Henrietta;22-aug-15
Henrik;19-jan-15
Henrika;22-aug-15
Henry;19-jan-15
Herbert;16-mar-15
Herman;12-jul-15
Hermano;12-jul-15
Hermela;15-apr-15
Hermine;12-jul-15
Hershey;12-jan-15
Hervor;01-apr-15
Hesam;20 Oct 2015
Hessam;10-dec-15
Hilda;18-jan-15
Hilde;09-jan-15
Hildegard;17-sep-15
Hilding;21-feb-15
Hildur;18-jan-15
Hilla;20-jun-15
Hillevi;15 Oct 2015
Hilm;1 May 2015
Hilma;1 May 2015
Hjalmar;16-jan-15
Hjördis;03-feb-15
Holger;30-mar-15
Hollie;14-feb-15
Holmfrid;30-mar-15
Hubert;03-nov-15
Hugo;03-nov-15
Hulda;08-sep-15
Hussein;22 May 2015
Hülya;10 Oct 2015
Håkan;14-jun-15
Hästarina;20-apr-15
Iann;08-dec-15
Ida;14-sep-15
Idi;26-mar-15
Idil;14-dec-15
Idun;06-dec-15
Igbal;10-jul-15
Ika;04-jul-15
Ildikó;10-mar-15
Ilir;03-jul-15
Ilona;18-nov-15
Ilyaz;19-jan-15
Iman;24-jan-15
Imane;9 Oct 2015
Imogen;06-nov-15
Ina;20 May 2015
Inanna;18-feb-15
Indica;20-apr-15
Inez;06-aug-15
Inga;25 Oct 2015
Ingalill;25 Oct 2015
Inge;11-feb-15
Ingeborg;28 May 2015
Ingegerd;07-nov-15
Ingela;07-nov-15
Ingemar;03-jun-15
Ingemo;23-mar-15
Ingemund;02-apr-15
Inger;9 Oct 2015
Ingolf;10-apr-15
Ingrid;9 Oct 2015
Ingvar;10-apr-15
Ingvor;10-apr-15
Inka;12 Oct 2015
Irene;05-apr-15
Irina;05-apr-15
Iris;10-feb-15
Irja;05-apr-15
Irma;07-apr-15
Irmelin;07-apr-15
Isa;15-jan-15
Isabell;30 Oct 2015
Isabella;30 Oct 2015
Isak;19-dec-15
Isatou;15-jan-15
IsIs;15-nov-15
Isola;07-jul-15
Israel;20-dec-15
Isse;19-jan-15
Ivan;24 May 2015
Ivar;31-jan-15
Izabel;30 Oct 2015
Izbelle;30 Oct 2015
Izza;30 Oct 2015
Jabril;25-jan-15
Jacinda;15-jun-15
Jack;02-jun-15
Jacqueline;15-nov-15
Jade;28-apr-15
Jake;25-jul-15
Jakob;25-jul-15
Jamal;08-nov-15
James;12 May 2015
Jamie;12 May 2015
Jan;11-jan-15
Jan-Robin;30 Oct 2015
Jana;11-jan-15
Jane;3 May 2015
Janeth;21-dec-15
Janice;07-jan-15
Janika;15-nov-15
Janina;6 Oct 2015
Janna;31 May 2015
Jannika;01-aug-15
Jannike;11-jan-15
Jarl;11 Oct 2015
Jasella;05-feb-15
Jasmin;26-jul-15
Jasmina;26-jul-15
Jasmine;26-jul-15
Jasminereala;09-apr-15
Jason;10-jun-15
Jax;20-jan-15
Jaxon-Lee;16-nov-15
Jazz;1 May 2015
Jeanette;29 May 2015
Jemima;07-feb-15
Jenetiv;31-dec-15
Jenna;06-nov-15
Jenni;6 Oct 2015
Jennie;6 Oct 2015
Jenniefer;6 Oct 2015
Jennifer;6 Oct 2015
Jenny;6 Oct 2015
Jens;29-mar-15
Jerk;28-aug-15
Jerry;14-jan-15
Jesper;26-jul-15
Jesse;5 May 2015
Jessika;06-jul-15
Jette;29 May 2015
Jill;10-jul-15
Jim;5 Oct 2015
Jimmy;5 Oct 2015
Joakim;20-mar-15
Joanna;21-jan-15
Joar;31-jan-15
Joel;13-jul-15
Joelly;12-jul-15
Johan;27-dec-15
Johanna;21-jul-15
Johannes;27-dec-15
John;3 May 2015
Jolanta;15-jun-15
Joline;05-dec-15
Jon;21-aug-15
Jona;20-dec-15
Jonas;29-mar-15
Jonatan;22-dec-15
Jonathan;22-dec-15
Jonina;13 May 2015
Jonna;21-aug-15
Jonny;12-jun-15
Joppe;17-dec-15
Jordan;31-jul-15
Jorun;13-jul-15
Josef;19-mar-15
Josefin;19-mar-15
Josefina;19-mar-15
Josefine;19-jan-15
Joseph;24-dec-15
Josephine;19-mar-15
Joshua;21-nov-15
Jossi;29-jan-15
Jouko;14-dec-15
Joy;21-feb-15
Judit;13-jul-15
Juhani;24-jun-15
Jul;01-jul-15
Jula;16-feb-15
Julan;16-jan-15
Julana;16-feb-15
Jule;16-jan-15
Julus;16-feb-15
Jun;01-jun-15
Junor;26-sep-15
Justina;02-sep-15
Justus;02-sep-15
Juwser;20-jun-15
Jöns;29-mar-15
Jörgen;09-jul-15
Jörgi;09-jul-15
Kailyn;22-mar-15
Kaj;13-aug-15
Kajsa;02-aug-15
Kajsa-Lena;02-aug-15
Kaleb;20-feb-15
Kali;20-apr-15
Kamel;23-nov-15
Kanya;08-jun-15
Kardo;20 Oct 2015
Karen;02-aug-15
Kari;11-jan-15
Karin;02-aug-15
Karl;28-jan-15
Karla;28-jan-15
Karna;15-apr-15
Karolina;20 May 2015
Karoline;20 May 2015
Kasandra;04-jun-15
Kasper;06-jan-15
Kaspian;22-jun-15
Katalin;25-nov-15
Katarina;25-nov-15
Kathleen;18-jan-15
Katja;25-nov-15
Katrin;25-nov-15
Katrina;25-nov-15
Kawai;25 May 2015
Kay;17-nov-15
Kaysa;23-dec-15
Kazhan;10-mar-15
Kelly;23-jul-15
Kenji;31-mar-15
Kennet;22-mar-15
Kent;22-mar-15
Kerry;7 May 2015
Kerstin;24-jul-15
Kevin;07-sep-15
Khoudia;01-mar-15
Kian;13-jun-15
Kiana;01-mar-15
Kidora;01-jan-15
Killian;30 Oct 2015
Kim;20-mar-15
Kimberly;25-feb-15
Kira;12-mar-15
Kjell;08-jul-15
Klabbe;19-jan-15
Klara;12-aug-15
Klas;07-jul-15
Klemens;23-nov-15
Knut;13-jan-15
Konrad;12-nov-15
Konstantin;21 May 2015
Kornelia;01-apr-15
Kotten;07-apr-15
Kov;19-apr-15
Krister;13-nov-15
Kristian;13-nov-15
Kristin;24-jul-15
Kristina;24-jul-15
Kristoffer;15-mar-15
Krut;19-aug-15
Kurt;12-nov-15
Labolina;17-jan-15
Lage;27-feb-15
Laila;05-jul-15
Laleh;27-sep-15
Lara;28-feb-15
Lars;10-aug-15
Laura;15-jan-15
Laurencia;28 Oct 2015
Lava;04-jan-15
Lavér;01-dec-15
Lavibelle;13-apr-15
Lavida;6 Oct 2015
Lavin;10 Oct 2015
Lavinia;30-apr-15
Layla;05-jul-15
Le;31-aug-15
Lea;26-jun-15
Leah;17-sep-15
Leanne;20-nov-15
Lee;13 May 2015
Leelo;20-aug-15
Legolas;06-apr-15
Lei;12-sep-15
Leif;30-jun-15
Leija;05-mar-15
Leila;28-aug-15
Lejla;03-jul-15
Leksis;12-dec-15
Lena;18-aug-15
Lenita;25-dec-15
Lennart;28-sep-15
Lenore;31-mar-15
Leo;28-jun-15
Leon;15-dec-15
Leona;15-dec-15
Leonard;28-sep-15
Leonell;3 May 2015
Leonen;13-nov-15
Leonita;15-apr-15
Leopold;15-nov-15
Levi;19-aug-15
Levina;15-dec-15
Lexie;17-feb-15
Li;20-jun-15
Li;13-dec-15
Lia;01-jun-15
Liah;28 Oct 2015
Liam;01-sep-15
Lias;12-sep-15
Lilian;06-sep-15
Lilith;05-feb-15
Lilja;29-aug-15
Lillanie;13 May 2015
Lillemor;18-nov-15
Lilly;06-sep-15
Lilou;26-feb-15
Liloz;06-jun-15
Lily;06-sep-15
Limosa;18-jul-15
Lina;20 May 2015
Linda;20-jun-15
Lindis;20 May 2015
Lindsay;06-mar-15
Line;07-sep-15
Linette;1 May 2015
Linn;13 May 2015
Linnea;13 May 2015
Linus;26-nov-15
Lionel;3 May 2015
Liridonna;12-aug-15
Lisa;20-sep-15
Lisbet;19-nov-15
Lise;15-feb-15
Lise-Lotte;7 Oct 2015
Liselott;20-sep-15
Liselotte;7 Oct 2015
Lisen;14 Oct 2015
Liv;12-apr-15
Livar;12-apr-15
Livia;12-apr-15
Lizette;13-dec-15
Ljijana;26 May 2015
Ljuva;09-jul-15
Lo;07-feb-15
Lode;22-aug-15
Loella;25-aug-15
Loke;17-nov-15
Lola;01-aug-15
Looke;17-nov-15
Lorentz;15-jan-15
Lotta;12 May 2015
Louie;23-jun-15
Louis;25-aug-15
Louisa;25-aug-15
Louise;25-aug-15
Lova;25-aug-15
Love;2 Oct 2015
Lovis;19-jan-15
Lovisa;25-aug-15
Luana;24-dec-15
Lucas;18 Oct 2015
Lucia;13-dec-15
Luciné;08-apr-15
Ludde;2 Oct 2015
Ludvig;2 Oct 2015
Luis;2 Oct 2015
Lukas;18 Oct 2015
Luma;25-apr-15
Luu;4 May 2015
Lycka;29-jan-15
Lydia;03-dec-15
Lykke;29-jan-15
Lynx;20-aug-15
Lyudmila;29-sep-15
Madeleine;22-jul-15
Madelen;22-jul-15
Madicken;12-jul-15
Mafalda;14-mar-15
Magdalena;22-jul-15
Magnhild;17-sep-15
Magnus;19-aug-15
Maher;12 May 2015
Mahsa;29-jul-15
May;19 May 2015
Maya;1 May 2015
MayaLi;02-jul-15
Mayken;19 May 2015
Mayvor;08-jun-15
Malak;02-feb-15
Malena;10-dec-15
Malin;10-dec-15
Malkolm;28-mar-15
Malte;28-nov-15
Malva;15-nov-15
Mandy;01-apr-15
Manfred;12 Oct 2015
Manga;04-apr-15
Manijeh;12-nov-15
Manne;13 May 2015
Marcela;15-apr-15
Marcello;10-mar-15
Marcus;25-apr-15
Maren;13-jun-15
Margaret;15-jan-15
Margareta;20-jul-15
Margit;15-jun-15
Margita;15-jun-15
Margot;15-jun-15
Marguerite;12-feb-15
Maria;28-feb-15
Mariam;01-jul-15
Mariana;30-apr-15
Marianne;04-apr-15
Marie;28-feb-15
Marie-Louise;21 Oct 2015
Mariell;01-apr-15
Marielle;28-feb-15
Marika;22 Oct 2015
Marilei;17-jan-15
Marina;20-nov-15
Marit;6 May 2015
Marita;22 Oct 2015
Mark;25-apr-15
Markel;06-jan-15
Marko;01-nov-15
Markus;25-apr-15
Marlén;04-apr-15
Marlene;04-apr-15
Marta;27-jul-15
Marti;10-nov-15
Martin;10-nov-15
Martina;10-nov-15
Mary;28-feb-15
Mason;20-sep-15
Massimo;06-dec-15
Matheo;21-sep-15
Mathilda;04-dec-15
Matilda;14-mar-15
Mats;24-feb-15
Matteus;21-sep-15
Mattias;24-feb-15
Mattis;21-sep-15
Maud;14-mar-15
Maurel;25-mar-15
Maurits;22-sep-15
Max;01-feb-15
Maximilian;01-feb-15
Maximilliano;01-feb-15
Maximus;01-feb-15
Maya;26 May 2015
Mayank;22-sep-15
Mayoshi;29-aug-15
Medina;10-dec-15
Mehmedina;22-sep-15
Mehmet;1 Oct 2015
Meile;18-jul-15
Meja;19-jan-15
Melanie;07-jul-15
Melina;04-apr-15
Melinda;27-sep-15
Melisia;07-sep-15
Melissa;09-sep-15
Meliza;05-sep-15
Melker;06-jan-15
Mellinda;1 May 2015
Melody;01-jun-15
Melvin;11-nov-15
Melwin;11-nov-15
Mem;17-jan-15
Meng;05-jul-15
Menne;17-feb-15
Mercedes;25 May 2015
Merel;14-aug-15
Merita;22 Oct 2015
Mette;11 Oct 2015
Meya;1 May 2015
Mher;25-jan-15
Mia;02-feb-15
Michael;29-sep-15
Michaela;29-sep-15
Michelle;27-jan-15
Michiel;18-jul-15
Miguel;31-jan-15
Mika;29-sep-15
Mikael;29-sep-15
Mikaela;29-sep-15
Mikeela;29-sep-15
Mikke;29-sep-15
Mikko;06-jul-15
Miklos;06-dec-15
Mildred;14-nov-15
Milena;01-aug-15
Milia;28-jul-15
Milian;01-feb-15
Milla;07-jul-15
Mille;01-feb-15
Millie;20-sep-15
Milly;01-mar-15
Milo;22-feb-15
Milou;19-apr-15
Milton;10 Oct 2015
Milvi;14-apr-15
Mimer;2 Oct 2015
Mimi;12-aug-15
Mimmi;07-apr-15
Mimosa;15-mar-15
Minette;19-mar-15
Minja;27-nov-15
Minna;19-aug-15
Minnali;19-aug-15
Minnie;6 May 2015
Minya;31-jul-15
Mio;02-apr-15
Mira;01-mar-15
Miranda;01-mar-15
Mirielle;15-jan-15
Mirja;30-apr-15
Mirjam;01-jul-15
Mirna;04-apr-15
Moa;18-nov-15
Mohammad;29-jun-15
Molly;28-feb-15
Moltas;28-nov-15
Mona;4 May 2015
Monia;16-apr-15
Monie;21-dec-15
Monika;4 May 2015
Mons;19-aug-15
Montana;22-jul-15
Morgan;28-mar-15
Morgana;20-jun-15
Moritz;22-sep-15
Moses;20-dec-15
Muffin;09-nov-15
Muhammed;01-feb-15
Munder;18-apr-15
Murtaza;10-apr-15
My;28-feb-15
Mylinda;02-apr-15
Mymoa;03-jul-15
Myran;19-aug-15
Måns;19-aug-15
Mårten;11-nov-15
Märit;11 May 2015
Märta;11 May 2015
Nada;09-dec-15
Nadan;03-aug-15
Nadia;08-apr-15
Nadine;29-dec-15
Nadja;08-apr-15
Naemi;17-nov-15
Naima;17-nov-15
Najma;17-nov-15
Nan;03-mar-15
Nancy;17-nov-15
Nanette;10-aug-15
Nanna;03-apr-15
Naomi;06-dec-15
Narin;11-jan-15
Nasek;20-apr-15
Nasim;22-aug-15
Nasrin;2 Oct 2015
Nastaran;02-feb-15
Natalia;29-dec-15
Natalie;29-dec-15
Natanael;22-dec-15
Natascha;27-aug-15
Nathaniel;22-dec-15
Natthawat;18 Oct 2015
Nea;13 May 2015
Nea;13 May 2015
Nefeli;13-jun-15
Nellie;28-apr-15
Nelly;12-jun-15
Nellyli;01-nov-15
Nemie;01-jan-15
Neo;3 May 2015
Nestor;10-aug-15
Nick;14 Oct 2015
Nicole;19-jan-15
Nicolina;19-apr-15
Nicoline;19-apr-15
Nidawi;15 May 2015
Nike;27-jan-15
Nikita;30-mar-15
Nikki;19-jan-15
Niklas;06-dec-15
Nikolaus;06-dec-15
Nikoline;19-apr-15
Nilla;25-feb-15
Nilo;27-jun-15
Nilofar;14-feb-15
Nils;8 Oct 2015
Nina;01-jun-15
Ninia;01-nov-15
